snapped_at,price,market_cap,total_volume
2019-05-30 00:00:00 UTC,0.03077600,0.0,0.0
2019-05-31 00:00:00 UTC,0.03131400,0.0,0.0
2019-06-01 00:00:00 UTC,0.03095000,0.0,0.0
2019-06-02 00:00:00 UTC,0.03081700,0.0,0.0
2019-06-03 00:00:00 UTC,0.03080000,0.0,0.0
2019-06-04 00:00:00 UTC,0.03139600,0.0,0.0
2019-06-05 00:00:00 UTC,0.03159100,0.0,0.0
2019-06-06 00:00:00 UTC,0.03195500,0.0,0.0
2019-06-07 00:00:00 UTC,0.03119600,0.0,0.0
2019-06-08 00:00:00 UTC,0.03081500,0.0,0.0
2019-06-09 00:00:00 UTC,0.03028400,0.0,0.0
2019-06-10 00:00:00 UTC,0.03090400,0.0,0.0
2019-06-11 00:00:00 UTC,0.03098800,0.0,0.0
2019-06-12 00:00:00 UTC,0.03214700,0.0,0.0
2019-06-13 00:00:00 UTC,0.03099600,0.0,0.0
2019-06-14 00:00:00 UTC,0.03035500,0.0,0.0
2019-06-15 00:00:00 UTC,0.03039900,0.0,0.0
2019-06-16 00:00:00 UTC,0.02990100,0.0,0.0
2019-06-17 00:00:00 UTC,0.02933300,0.0,0.0
2019-06-18 00:00:00 UTC,0.02914000,0.0,0.0
2019-06-19 00:00:00 UTC,0.02897700,0.0,0.0
2019-06-20 00:00:00 UTC,0.02850700,0.0,0.0
2019-06-21 00:00:00 UTC,0.02896900,0.0,0.0
2019-06-22 00:00:00 UTC,0.02895600,0.0,0.0
2019-06-23 00:00:00 UTC,0.02828900,0.0,0.0
2019-06-24 00:00:00 UTC,0.02819700,0.0,0.0
2019-06-25 00:00:00 UTC,0.02691900,0.0,0.0
2019-06-26 00:00:00 UTC,0.02591300,0.0,0.0
2019-06-27 00:00:00 UTC,0.02634400,0.0,0.0
2019-06-28 00:00:00 UTC,0.02506100,0.0,0.0
2019-06-29 00:00:00 UTC,0.02670000,0.0,0.0
2019-06-30 00:00:00 UTC,0.02697200,0.0,0.0
2019-07-01 00:00:00 UTC,0.02776900,0.0,0.0
2019-07-02 00:00:00 UTC,0.02688900,0.0,0.0
2019-07-03 00:00:00 UTC,0.02522000,0.0,0.0
2019-07-04 00:00:00 UTC,0.02537000,0.0,0.0
2019-07-05 00:00:00 UTC,0.02617100,0.0,0.0
2019-07-06 00:00:00 UTC,0.02561200,0.0,0.0
2019-07-07 00:00:00 UTC,0.02670600,0.0,0.0
2019-07-08 00:00:00 UTC,0.02548700,0.0,0.0
2019-07-09 00:00:00 UTC,0.02451100,0.0,0.0
2019-07-10 00:00:00 UTC,0.02387500,0.0,0.0
2019-07-11 00:00:00 UTC,0.02367700,0.0,0.0
2019-07-12 00:00:00 UTC,0.02335300,0.0,0.0
2019-07-13 00:00:00 UTC,0.02366400,0.0,0.0
2019-07-14 00:00:00 UTC,0.02219800,0.0,0.0
