snapped_at,price,market_cap,total_volume
2019-08-10 00:00:00 UTC,10090.94,0.0,0.0
2019-08-11 00:00:00 UTC,10306.01,0.0,0.0
2019-08-12 00:00:00 UTC,10156.01,0.0,0.0
2019-08-13 00:00:00 UTC,9725.1,0.0,0.0
2019-08-14 00:00:00 UTC,8998.51,0.0,0.0
2019-08-15 00:00:00 UTC,9287.79,0.0,0.0
2019-08-16 00:00:00 UTC,9349.75,0.0,0.0
2019-08-17 00:00:00 UTC,9211.57,0.0,0.0
2019-08-18 00:00:00 UTC,9319.24,0.0,0.0
2019-08-19 00:00:00 UTC,9862.31,0.0,0.0
2019-08-20 00:00:00 UTC,9700,0.0,0.0
2019-08-21 00:00:00 UTC,9134.84,0.0,0.0
2019-08-22 00:00:00 UTC,9132.93,0.0,0.0
2019-08-23 00:00:00 UTC,9343.56,0.0,0.0
2019-08-24 00:00:00 UTC,9108.52,0.0,0.0
2019-08-25 00:00:00 UTC,9122.43,0.0,0.0
2019-08-26 00:00:00 UTC,9338.66,0.0,0.0
2019-08-27 00:00:00 UTC,9185.94,0.0,0.0
2019-08-28 00:00:00 UTC,8787,0.0,0.0
2019-08-29 00:00:00 UTC,8586.18,0.0,0.0
2019-08-30 00:00:00 UTC,8732,0.0,0.0
2019-08-31 00:00:00 UTC,8737.25,0.0,0.0
2019-09-01 00:00:00 UTC,8898.05,0.0,0.0
2019-09-02 00:00:00 UTC,9475.02,0.0,0.0
2019-09-03 00:00:00 UTC,9685.37,0.0,0.0
2019-09-04 00:00:00 UTC,9585.61,0.0,0.0
2019-09-05 00:00:00 UTC,9589.98,0.0,0.0
2019-09-06 00:00:00 UTC,9360.02,0.0,0.0
2019-09-07 00:00:00 UTC,9511.32,0.0,0.0
2019-09-08 00:00:00 UTC,9449.95,0.0,0.0
2019-09-09 00:00:00 UTC,9343.77,0.0,0.0
2019-09-10 00:00:00 UTC,9139.73,0.0,0.0
2019-09-11 00:00:00 UTC,9236.48,0.0,0.0
2019-09-12 00:00:00 UTC,9444.8,0.0,0.0
2019-09-13 00:00:00 UTC,9350.85,0.0,0.0
2019-09-14 00:00:00 UTC,9352.46,0.0,0.0
